% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python>
24 384 0.45793755968400407 1.2699103318911074 -145.02565103001848 -1.3578427240557124e+02 -126.6397599861653 -116.85107619670586   
25 400 0.4597369948093549 1.279196555835715 -145.02565103001848 -1.3105922426706110e+02 -125.67785215509205 -119.42764137813178   
26 416 0.4602260595512148 1.2902907272893724 -145.02565103001848 -1.3908854466446556e+02 -124.64039097256413 -109.27580627926771   
27 432 0.461109174730433 1.302043976983312 -145.02565103001848 -1.3700422300433766e+02 -125.08091013487373 -114.8035290519893   
28 448 0.45995876701162275 1.3136349541830654 -145.02565103001848 -1.4198679480832416e+02 -126.93896089204021 -114.75760453260096   
29 464 0.45422251465611496 1.3243142821350238 -145.02565103001848 -1.4038083098831478e+02 -129.4686756915625 -123.35799386448892   
30 480 0.44510847459651054 1.330866715366737 -145.02565103001848 -1.4394502593175756e+02 -129.33004490857502 -122.5147330210788   
31 496 0.4335264351419747 1.3373464541800153 -145.02565103001848 -1.4331677512412156e+02 -133.54788970538254 -119.42445325555732   
32 512 0.42567200509740816 1.3422470773357829 -145.02565103001848 -1.4467451034362887e+02 -134.2133057546435 -126.45676086592232   
33 528 0.4202283383673565 1.3465684748906979 -145.02565103001848 -1.4436003093561260e+02 -134.55741622913928 -127.64012439130742   
34 544 0.4130671140438705 1.3494362364047912 -151.30042756105715 -1.5130042756105715e+02 -134.45582647369557 -120.39738474376028   
35 560 0.408197989045507 1.3562273260493247 -151.30042756105715 -1.4499389479974076e+02 -138.09822733470534 -128.74947267222026   
36 576 0.4028223081698105 1.3590970080927152 -151.30042756105715 -1.4743167992584176e+02 -135.49602558935564 -126.57251469973727   
37 592 0.3992045023195378 1.361014503952871 -151.30042756105715 -1.4680595960656208e+02 -134.53847028359422 -125.91810034231446   
38 608 0.3964532395227758 1.366989579715149 -151.30042756105715 -1.4645952388506515e+02 -137.83788852189235 -128.1501784489873   
39 624 0.3921262287211732 1.3711849918158332 -151.30042756105715 -1.4983869666300205e+02 -137.47294650889776 -131.4150783979728   
40 640 0.3848371736593116 1.3735570758366957 -151.30042756105715 -1.4804942832807924e+02 -137.65373050572836 -130.36783908457994   
41 656 0.3770546861829915 1.377415914835586 -151.30042756105715 -1.5005841112487187e+02 -138.59656327396578 -129.98912029243516   
42 672 0.36880858004682815 1.383377786366671 -151.30042756105715 -1.4934426242540098e+02 -140.9182015251981 -129.94692259128786   
43 688 0.3651663500676987 1.3857465735496475 -151.30042756105715 -1.4802928389372437e+02 -140.8024123891905 -131.14144143671012   
44 704 0.36220877170929633 1.3877651329223541 -151.30042756105715 -1.5070613872197106e+02 -141.81893338994882 -134.22703156706473   
